Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€1.0638 hourly,€1.0945 hourly,€6.0875 hourly,€6.1182 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.133 hourly,€0.1368 hourly,€0.7609 hourly,€0.7648 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0166 hourly,€0.0171 hourly,€0.0951 hourly,€0.0956 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€1.8617 hourly,€1.9154 hourly,€10.6531 hourly,€10.7068 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€0.266 hourly,€0.2736 hourly,€1.5219 hourly,€1.5295 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.0332 hourly,€0.0342 hourly,€0.1902 hourly,€0.1912 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€0.3989 hourly,€0.4104 hourly,€2.2828 hourly,€2.2943 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€0.5319 hourly,€0.5473 hourly,€3.0437 hourly,€3.0591 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.0665 hourly,€0.0684 hourly,€0.3805 hourly,€0.3824 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€0.6649 hourly,€0.6841 hourly,€3.8047 hourly,€3.8238 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€0.7979 hourly,€0.8209 hourly,€4.5656 hourly,€4.5886 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.1803 hourly,€0.2498 hourly,€0.8083 hourly,€0.8777 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.0225 hourly,€0.0312 hourly,€0.101 hourly,€0.1097 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€0.3607 hourly,€0.4995 hourly,€1.6166 hourly,€1.7554 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.0451 hourly,€0.0624 hourly,€0.2021 hourly,€0.2194 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€0.541 hourly,€0.7493 hourly,€2.4249 hourly,€2.6332 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€0.7214 hourly,€0.9991 hourly,€3.2332 hourly,€3.5109 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.0902 hourly,€0.1249 hourly,€0.4041 hourly,€0.4389 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€0.9017 hourly,€1.2488 hourly,€4.0415 hourly,€4.3886 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€1.082 hourly,€1.4986 hourly,€4.8498 hourly,€5.2663 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€1.2262 hourly,€1.4818 hourly,€6.2499 hourly,€6.5054 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.1533 hourly,€0.1852 hourly,€0.7812 hourly,€0.8132 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0192 hourly,€0.0232 hourly,€0.0977 hourly,€0.1016 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€2.1459 hourly,€2.5931 hourly,€10.9373 hourly,€11.3845 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€0.3066 hourly,€0.3704 hourly,€1.5625 hourly,€1.6264 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.0383 hourly,€0.0463 hourly,€0.1953 hourly,€0.2033 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€0.4598 hourly,€0.5557 hourly,€2.3437 hourly,€2.4395 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€0.6131 hourly,€0.7409 hourly,€3.1249 hourly,€3.2527 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.0766 hourly,€0.0926 hourly,€0.3906 hourly,€0.4066 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€0.7664 hourly,€0.9261 hourly,€3.9062 hourly,€4.0659 hourly
N2D Standard 96,n2d-standard-96,384 GiB,96,€0.9197 hourly,€1.1113 hourly,€4.6874 hourly,€4.8791 hourly
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.7025 hourly,€0.2936 hourly,€1.3305 hourly,€0.9215 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.0878 hourly,€0.0367 hourly,€0.1663 hourly,€0.1152 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€1.405 hourly,€0.5872 hourly,€2.6609 hourly,€1.8431 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.1756 hourly,€0.0734 hourly,€0.3326 hourly,€0.2304 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€2.1075 hourly,€0.8807 hourly,€3.9914 hourly,€2.7646 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€2.8101 hourly,€1.1743 hourly,€5.3219 hourly,€3.6861 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.3513 hourly,€0.1468 hourly,€0.6652 hourly,€0.4608 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€3.5126 hourly,€1.4679 hourly,€6.6524 hourly,€4.6077 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€1.0924 hourly,€0.4567 hourly,€1.7204 hourly,€1.0846 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.1366 hourly,€0.0571 hourly,€0.215 hourly,€0.1356 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€2.1848 hourly,€0.9133 hourly,€3.4407 hourly,€2.1693 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.2731 hourly,€0.1142 hourly,€0.4301 hourly,€0.2712 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€3.2772 hourly,€1.37 hourly,€5.1611 hourly,€3.2539 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€4.3697 hourly,€1.8267 hourly,€6.8815 hourly,€4.3385 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.5462 hourly,€0.2283 hourly,€0.8602 hourly,€0.5423 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€5.4621 hourly,€2.2834 hourly,€8.6018 hourly,€5.4231 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.8325 hourly,€0.3479 hourly,€1.4604 hourly,€0.9759 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.1041 hourly,€0.0435 hourly,€0.1826 hourly,€0.122 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€1.665 hourly,€0.6959 hourly,€2.9209 hourly,€1.9518 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.2081 hourly,€0.087 hourly,€0.3651 hourly,€0.244 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€2.4974 hourly,€1.0438 hourly,€4.3813 hourly,€2.9277 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€3.3299 hourly,€1.3918 hourly,€5.8417 hourly,€3.9036 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.4162 hourly,€0.174 hourly,€0.7302 hourly,€0.4879 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€4.1624 hourly,€1.7397 hourly,€7.3022 hourly,€4.8795 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,,,,
T2A Standard 16,t2a-standard-16,64 GiB,16,,,,
T2A Standard 2,t2a-standard-2,8 GiB,2,,,,
T2A Standard 32,t2a-standard-32,128 GiB,32,,,,
T2A Standard 4,t2a-standard-4,16 GiB,4,,,,
T2A Standard 48,t2a-standard-48,192 GiB,48,,,,
T2A Standard 8,t2a-standard-8,32 GiB,8,,,,
T2D Standard 1,t2d-standard-1,4 GiB,1,€0.0485 hourly,€0.0069 hourly,€0.0877 hourly,€0.0461 hourly
T2D Standard 16,t2d-standard-16,64 GiB,16,€0.7755 hourly,€0.1104 hourly,€1.4034 hourly,€0.7383 hourly
T2D Standard 2,t2d-standard-2,8 GiB,2,€0.0969 hourly,€0.0138 hourly,€0.1754 hourly,€0.0923 hourly
T2D Standard 32,t2d-standard-32,128 GiB,32,€1.551 hourly,€0.2207 hourly,€2.8069 hourly,€1.4766 hourly
T2D Standard 4,t2d-standard-4,16 GiB,4,€0.1939 hourly,€0.0276 hourly,€0.3509 hourly,€0.1846 hourly
T2D Standard 48,t2d-standard-48,192 GiB,48,€2.3265 hourly,€0.3311 hourly,€4.2103 hourly,€2.2149 hourly
T2D Standard 60,t2d-standard-60,240 GiB,60,€2.9081 hourly,€0.4138 hourly,€5.2629 hourly,€2.7687 hourly
T2D Standard 8,t2d-standard-8,32 GiB,8,€0.3877 hourly,€0.0552 hourly,€0.7017 hourly,€0.3692 hourly
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,€1.6527 hourly,€0.5619 hourly,€2.2022 hourly,€1.1114 hourly
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,€1.8888 hourly,€0.6422 hourly,€2.5168 hourly,€1.2702 hourly
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,€20.7772 hourly,€7.0643 hourly,€27.6847 hourly,€13.9718 hourly
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,€20.7772 hourly,€7.0643 hourly,€27.6847 hourly,€13.9718 hourly
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,€22.666 hourly,€7.7065 hourly,€30.2015 hourly,€15.242 hourly
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,€2.5971 hourly,€0.883 hourly,€3.4606 hourly,€1.7465 hourly
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,€2.5971 hourly,€0.883 hourly,€3.4606 hourly,€1.7465 hourly
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,€3.7777 hourly,€1.2844 hourly,€5.0336 hourly,€2.5403 hourly
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,€5.1943 hourly,€1.7661 hourly,€6.9212 hourly,€3.493 hourly
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,€5.1943 hourly,€1.7661 hourly,€6.9212 hourly,€3.493 hourly
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,€0.9444 hourly,€0.3211 hourly,€1.2584 hourly,€0.6351 hourly
Z3 High Memory 88,z3-highmem-88,704 GiB,88,€10.3886 hourly,€3.5321 hourly,€13.8423 hourly,€6.9859 hourly
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,€10.3886 hourly,€3.5321 hourly,€13.8423 hourly,€6.9859 hourly
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,€10.3886 hourly,€3.5321 hourly,€13.8423 hourly,€6.9859 hourly
